TransactionID,CustomerID,Amount,Currency,TransactionDate,TransactionType,Category,MerchantID,TransactionStatus,PaymentMethod,Location,TransactionTime,FraudFlag,TransactionFee,MerchantCategory,CustomerAge,DeviceType
TXN2112,CUST221,4462.2,USD,02/15/2023,Credit,Travel,MER100,Completed,Credit Card,Paris,02:51,0,41.46,Bank,57,Desktop
TXN9337,CUST576,874.45,GBP,12/11/2023,Debit,Electronics,MER257,Failed,Credit Card,Berlin,08:50,1,46.94,Bank,65,ATM
TXN7858,CUST955,4885.9,GBP,08/06/2023,Credit,Healthcare,MER979,Failed,E-Wallet,New York,07:53,1,41.64,Restaurant,31,ATM
TXN2193,CUST663,2987.25,EUR,12/21/2023,Debit,Travel,MER655,Pending,Debit Card,New York,04:09,1,1.47,Restaurant,48,Mobile
TXN2992,CUST830,11.47,EUR,05/16/2023,Debit,Travel,MER504,Failed,Credit Card,London,19:49,1,20.33,Bank,50,Desktop
TXN7585,CUST620,1621.81,USD,10/10/2023,Debit,Entertainment,MER788,Failed,Bank Transfer,Tokyo,08:49,0,9.68,Bank,31,Mobile
TXN6102,CUST797,3136.17,EUR,10/08/2023,Debit,Electronics,MER849,Pending,Bank Transfer,London,17:53,1,21.46,Physical Store,62,Mobile
TXN3773,CUST394,4928.03,GBP,05/07/2023,Debit,Entertainment,MER930,Completed,Bank Transfer,Tokyo,11:08,1,12.92,Online Retailer,21,ATM
TXN9081,CUST695,1666.62,USD,11/06/2023,Debit,Healthcare,MER960,Pending,Debit Card,Paris,13:45,1,19.56,Restaurant,39,ATM
TXN6281,CUST688,1452.86,GBP,12/23/2023,Debit,Electronics,MER857,Pending,Debit Card,Toronto,15:16,0,23.77,Restaurant,75,Mobile
TXN2634,CUST518,2702.64,EUR,07/16/2023,Debit,Groceries,MER596,Failed,E-Wallet,London,03:55,1,30.13,Bank,41,ATM
TXN3354,CUST166,4181.05,USD,08/16/2023,Debit,Entertainment,MER754,Failed,Credit Card,Paris,13:33,1,20.2,Bank,71,ATM
TXN9105,CUST756,2871.18,GBP,06/04/2023,Credit,Healthcare,MER812,Completed,Credit Card,Toronto,01:34,1,19.78,Restaurant,29,Mobile
TXN7178,CUST682,1720.58,USD,11/03/2023,Debit,Groceries,MER311,Failed,Credit Card,Berlin,13:45,1,29.17,Physical Store,35,ATM
TXN7084,CUST365,2995.64,USD,06/09/2023,Debit,Healthcare,MER935,Failed,Debit Card,Berlin,05:07,0,9.34,Physical Store,22,Desktop
TXN7198,CUST233,1539.43,EUR,08/19/2023,Debit,Electronics,MER175,Completed,Debit Card,Tokyo,02:35,1,40.12,Online Retailer,41,ATM
TXN2120,CUST655,4342.22,GBP,09/13/2023,Credit,Electronics,MER540,Pending,E-Wallet,New York,05:00,1,9.47,Bank,55,ATM
TXN4653,CUST455,3503.91,GBP,07/20/2023,Credit,Travel,MER915,Failed,Bank Transfer,Paris,08:33,1,2.94,Restaurant,38,Mobile
TXN5797,CUST881,3295.4,EUR,05/15/2023,Debit,Electronics,MER935,Failed,Credit Card,Paris,19:57,0,22.44,Physical Store,41,Mobile
TXN5531,CUST977,1247.03,EUR,04/14/2023,Debit,Travel,MER710,Completed,Debit Card,Tokyo,10:59,1,35.68,Physical Store,52,ATM
TXN2579,CUST863,1646.55,USD,02/13/2023,Debit,Clothing,MER106,Pending,E-Wallet,Berlin,13:18,1,24.3,Restaurant,42,Desktop
TXN5766,CUST882,1822.66,GBP,03/23/2023,Debit,Healthcare,MER363,Failed,Bank Transfer,Berlin,15:33,1,25.16,Online Retailer,74,Mobile
TXN1053,CUST424,2704.25,USD,09/10/2023,Credit,Clothing,MER722,Pending,Debit Card,Toronto,10:26,1,22.82,Physical Store,22,ATM
TXN1620,CUST548,940.93,EUR,02/13/2023,Debit,Clothing,MER817,Failed,Debit Card,Tokyo,13:43,1,30.99,Restaurant,27,ATM
TXN9641,CUST391,719.98,USD,08/28/2023,Debit,Groceries,MER957,Pending,Bank Transfer,Berlin,16:29,0,47.67,Online Retailer,33,Desktop
TXN6112,CUST287,1419.46,USD,10/28/2023,Credit,Entertainment,MER154,Failed,E-Wallet,Berlin,14:02,1,25.2,Restaurant,33,Desktop
TXN5441,CUST890,3316.88,EUR,04/22/2023,Credit,Healthcare,MER158,Completed,Debit Card,New York,21:10,0,37.03,Online Retailer,20,ATM
TXN9895,CUST414,3174.98,GBP,05/17/2023,Debit,Clothing,MER463,Pending,Credit Card,London,06:52,1,10.68,Online Retailer,71,ATM
TXN7715,CUST201,227.52,USD,04/19/2023,Credit,Travel,MER810,Failed,Debit Card,London,03:00,1,12.43,Online Retailer,68,Mobile
TXN3124,CUST575,3658.35,EUR,07/10/2023,Credit,Clothing,MER505,Failed,Bank Transfer,Tokyo,16:01,1,16.46,Restaurant,61,Desktop
TXN9474,CUST790,1209.17,GBP,03/04/2023,Credit,Clothing,MER536,Pending,Credit Card,New York,17:50,0,37.95,Restaurant,51,ATM
TXN8521,CUST929,635.79,EUR,06/05/2023,Credit,Electronics,MER463,Failed,Bank Transfer,New York,12:08,1,39.25,Online Retailer,51,Mobile
TXN8540,CUST125,3188.35,GBP,02/28/2023,Credit,Healthcare,MER194,Completed,E-Wallet,Berlin,21:53,0,17.61,Restaurant,19,ATM
TXN8465,CUST786,2746.43,EUR,02/05/2023,Credit,Clothing,MER767,Failed,Debit Card,Paris,05:19,0,19.21,Online Retailer,48,ATM
TXN8748,CUST438,2051.59,EUR,05/14/2023,Debit,Groceries,MER424,Pending,Bank Transfer,London,06:19,1,14.37,Restaurant,68,ATM
TXN9163,CUST267,4824.32,EUR,09/22/2023,Credit,Entertainment,MER925,Completed,Debit Card,New York,11:07,0,27.66,Online Retailer,52,ATM
TXN4305,CUST921,3100.42,GBP,02/14/2023,Debit,Travel,MER959,Completed,Credit Card,Tokyo,08:36,0,44.01,Bank,59,Desktop
TXN9261,CUST720,4590.72,GBP,01/20/2023,Credit,Groceries,MER251,Failed,E-Wallet,Tokyo,19:50,0,46.35,Restaurant,32,Desktop
TXN4576,CUST696,4575.71,USD,04/05/2023,Debit,Travel,MER886,Pending,E-Wallet,Berlin,12:07,1,24.9,Restaurant,69,ATM
TXN5819,CUST461,3976.27,USD,09/15/2023,Debit,Groceries,MER795,Failed,Credit Card,Paris,11:33,0,23.46,Online Retailer,55,ATM
TXN4854,CUST924,3166.23,GBP,09/13/2023,Credit,Clothing,MER586,Failed,E-Wallet,New York,23:47,0,35.5,Online Retailer,36,Desktop
TXN8112,CUST116,1691.38,GBP,10/28/2023,Debit,Clothing,MER772,Failed,Credit Card,New York,01:42,1,20.62,Physical Store,44,Desktop
TXN5788,CUST263,4417.98,USD,09/07/2023,Credit,Healthcare,MER146,Completed,Debit Card,Tokyo,02:03,0,39.48,Online Retailer,18,ATM
TXN8037,CUST760,2619.28,USD,09/18/2023,Debit,Clothing,MER478,Completed,Bank Transfer,Tokyo,17:09,1,24.08,Online Retailer,32,ATM
TXN2078,CUST389,2659.81,GBP,03/25/2023,Debit,Entertainment,MER797,Completed,Bank Transfer,Berlin,07:08,0,15.24,Online Retailer,34,Mobile
TXN7764,CUST322,752.64,EUR,11/12/2023,Debit,Groceries,MER104,Pending,E-Wallet,Tokyo,03:17,0,31.69,Restaurant,43,Mobile
TXN6560,CUST557,2450.11,USD,12/19/2023,Debit,Entertainment,MER907,Completed,E-Wallet,New York,10:06,1,37.86,Online Retailer,55,Desktop
TXN1577,CUST957,3321.43,EUR,03/19/2023,Credit,Clothing,MER900,Pending,E-Wallet,London,12:04,1,18.96,Online Retailer,23,Mobile
TXN7255,CUST926,2696.8,USD,08/22/2023,Debit,Healthcare,MER635,Pending,E-Wallet,Toronto,14:54,0,44.72,Online Retailer,50,ATM
TXN9638,CUST737,618.82,USD,04/17/2023,Debit,Entertainment,MER869,Pending,E-Wallet,Tokyo,00:37,0,37.74,Physical Store,27,Mobile
TXN4799,CUST258,2234.24,GBP,10/26/2023,Debit,Healthcare,MER435,Completed,Credit Card,Paris,06:59,1,2.53,Physical Store,50,ATM
TXN3564,CUST793,415.69,EUR,06/01/2023,Debit,Clothing,MER154,Failed,E-Wallet,Toronto,08:48,0,21.47,Restaurant,26,Desktop
TXN5207,CUST900,2250.25,EUR,05/06/2023,Debit,Groceries,MER790,Pending,Credit Card,Tokyo,10:13,0,24.25,Physical Store,74,Desktop
TXN1940,CUST508,2131.85,EUR,03/16/2023,Credit,Healthcare,MER789,Failed,Debit Card,Tokyo,01:43,0,3.73,Online Retailer,22,ATM
TXN2456,CUST171,4406.58,USD,12/14/2023,Credit,Electronics,MER758,Pending,Bank Transfer,Toronto,22:42,1,3.53,Physical Store,36,ATM
TXN1534,CUST530,3729.61,USD,07/19/2023,Credit,Entertainment,MER539,Completed,Bank Transfer,Toronto,13:47,1,21.29,Bank,37,ATM
TXN9717,CUST935,1265.37,USD,11/13/2023,Credit,Clothing,MER240,Pending,E-Wallet,Tokyo,00:37,1,14.99,Restaurant,34,Desktop
TXN4597,CUST521,1728.66,USD,02/15/2023,Credit,Entertainment,MER967,Completed,Debit Card,London,23:38,1,29.06,Physical Store,52,Desktop
TXN4219,CUST783,3751.53,GBP,10/05/2023,Debit,Groceries,MER998,Completed,E-Wallet,Tokyo,08:51,0,16.19,Physical Store,44,ATM
TXN4007,CUST684,3229.02,GBP,09/13/2023,Debit,Electronics,MER989,Pending,Credit Card,Tokyo,00:29,0,47.89,Physical Store,55,Desktop
TXN3726,CUST440,3173.46,EUR,02/03/2023,Credit,Clothing,MER811,Completed,Bank Transfer,Paris,10:14,0,35.0,Bank,61,ATM
TXN5017,CUST797,3311.86,USD,10/27/2023,Debit,Electronics,MER218,Failed,Credit Card,Paris,19:38,0,16.28,Bank,73,Mobile
TXN6402,CUST660,4812.6,USD,09/25/2023,Debit,Healthcare,MER203,Completed,Credit Card,Toronto,04:51,1,26.1,Restaurant,75,Desktop
TXN6445,CUST691,1779.07,EUR,01/05/2023,Debit,Electronics,MER727,Completed,Debit Card,New York,06:35,0,1.45,Restaurant,45,Mobile
TXN3638,CUST630,2171.61,USD,12/01/2023,Credit,Entertainment,MER860,Failed,E-Wallet,Berlin,14:51,0,25.51,Physical Store,53,Desktop
TXN2807,CUST152,1584.12,USD,12/22/2023,Debit,Clothing,MER161,Completed,Bank Transfer,Tokyo,06:59,1,26.94,Physical Store,36,Desktop
TXN2202,CUST600,2005.4,USD,01/24/2023,Credit,Entertainment,MER290,Completed,E-Wallet,Paris,16:32,1,48.52,Bank,65,Desktop
TXN5765,CUST605,2785.74,USD,05/18/2023,Credit,Groceries,MER291,Completed,E-Wallet,Berlin,01:08,0,47.2,Online Retailer,29,Mobile
TXN4974,CUST662,739.52,GBP,08/25/2023,Debit,Healthcare,MER321,Pending,Bank Transfer,New York,01:05,1,16.79,Physical Store,41,Desktop
TXN1588,CUST180,3024.08,USD,07/25/2023,Debit,Groceries,MER123,Pending,E-Wallet,New York,13:38,1,33.24,Physical Store,29,ATM
TXN1160,CUST937,2715.86,EUR,05/11/2023,Credit,Travel,MER636,Completed,Credit Card,Berlin,09:13,0,45.26,Physical Store,57,Desktop
TXN4261,CUST461,1262.19,USD,03/18/2023,Debit,Electronics,MER777,Failed,Debit Card,New York,04:41,0,18.05,Physical Store,65,ATM
TXN5856,CUST792,601.67,USD,12/05/2023,Credit,Healthcare,MER421,Pending,E-Wallet,London,22:01,1,1.83,Restaurant,62,Mobile
TXN8512,CUST188,3080.76,GBP,02/16/2023,Credit,Healthcare,MER623,Completed,E-Wallet,New York,10:54,1,13.28,Online Retailer,45,Desktop
TXN2869,CUST256,248.62,EUR,08/10/2023,Credit,Entertainment,MER633,Pending,Credit Card,Paris,23:27,1,38.84,Physical Store,32,ATM
TXN1815,CUST739,433.53,GBP,11/11/2023,Debit,Travel,MER334,Pending,E-Wallet,Toronto,23:35,0,41.94,Restaurant,59,Mobile
TXN5042,CUST913,3542.69,GBP,05/14/2023,Credit,Clothing,MER808,Pending,E-Wallet,Tokyo,02:01,0,18.8,Bank,56,Desktop
TXN2530,CUST719,3348.72,EUR,01/06/2023,Debit,Electronics,MER175,Failed,E-Wallet,London,17:46,1,47.93,Bank,48,ATM
TXN2364,CUST795,25.54,USD,07/06/2023,Credit,Electronics,MER237,Completed,Debit Card,Toronto,09:46,0,21.17,Bank,42,Mobile
TXN2784,CUST192,3962.67,EUR,05/03/2023,Debit,Travel,MER168,Failed,Debit Card,Berlin,21:21,1,26.4,Restaurant,18,Desktop
TXN8284,CUST167,1868.61,EUR,04/28/2023,Credit,Groceries,MER855,Pending,Debit Card,London,21:38,1,1.74,Online Retailer,55,ATM
TXN5389,CUST989,4341.06,GBP,10/09/2023,Credit,Electronics,MER690,Completed,Debit Card,Berlin,08:59,1,49.19,Online Retailer,50,ATM
TXN6013,CUST496,4903.19,EUR,04/06/2023,Debit,Clothing,MER654,Failed,Debit Card,Berlin,04:33,0,6.77,Online Retailer,35,ATM
TXN8234,CUST140,3558.37,USD,01/04/2023,Credit,Electronics,MER181,Completed,Debit Card,Paris,21:43,1,14.57,Bank,25,ATM
TXN2674,CUST369,586.03,USD,09/25/2023,Credit,Electronics,MER195,Failed,Credit Card,London,11:39,0,22.9,Online Retailer,36,Mobile
TXN2451,CUST953,4285.38,USD,03/07/2023,Credit,Healthcare,MER807,Failed,Credit Card,Paris,06:50,1,38.13,Physical Store,58,Desktop
TXN4382,CUST648,4373.61,GBP,02/12/2023,Debit,Electronics,MER392,Completed,E-Wallet,Tokyo,21:31,0,18.33,Bank,31,Desktop
TXN7282,CUST868,1676.68,GBP,05/05/2023,Debit,Travel,MER759,Completed,E-Wallet,Tokyo,06:38,0,0.84,Online Retailer,43,ATM
TXN6560,CUST552,3113.49,EUR,09/08/2023,Debit,Travel,MER559,Pending,Debit Card,Berlin,20:31,1,14.43,Restaurant,61,ATM
TXN8879,CUST787,1921.94,EUR,08/15/2023,Credit,Healthcare,MER246,Failed,Debit Card,Toronto,21:26,0,4.11,Online Retailer,56,Mobile
TXN3129,CUST645,3763.49,USD,11/13/2023,Debit,Travel,MER524,Pending,Bank Transfer,Toronto,19:14,1,24.38,Physical Store,58,ATM
TXN1627,CUST438,1663.06,GBP,07/20/2023,Debit,Healthcare,MER731,Failed,Credit Card,Paris,05:45,0,24.89,Restaurant,23,ATM
TXN9069,CUST853,1463.4,GBP,07/25/2023,Debit,Entertainment,MER387,Failed,Debit Card,New York,07:34,0,37.51,Physical Store,22,ATM
TXN1894,CUST154,4787.74,GBP,07/25/2023,Debit,Healthcare,MER329,Pending,Credit Card,Toronto,14:32,0,39.41,Online Retailer,34,Mobile
TXN7721,CUST183,4082.0,EUR,11/10/2023,Debit,Entertainment,MER465,Completed,Debit Card,Berlin,06:30,0,28.47,Bank,75,Mobile
TXN1125,CUST407,2371.71,EUR,10/25/2023,Credit,Clothing,MER164,Failed,Credit Card,Berlin,20:43,0,5.49,Physical Store,69,Mobile
TXN1989,CUST536,2139.01,USD,12/16/2023,Debit,Healthcare,MER588,Completed,Debit Card,New York,05:52,1,19.98,Physical Store,26,ATM
TXN8023,CUST953,2614.81,GBP,08/22/2023,Credit,Electronics,MER781,Failed,Bank Transfer,New York,03:18,1,5.21,Online Retailer,69,Desktop
TXN4874,CUST145,2518.36,GBP,08/23/2023,Debit,Travel,MER778,Failed,Bank Transfer,Paris,11:54,0,19.92,Physical Store,33,ATM
TXN5131,CUST724,1280.73,USD,11/09/2023,Debit,Entertainment,MER673,Failed,Debit Card,London,05:11,1,24.34,Restaurant,19,Mobile
TXN1655,CUST533,221.58,EUR,09/28/2023,Debit,Groceries,MER263,Failed,Credit Card,London,15:38,0,20.12,Bank,31,ATM
TXN6209,CUST569,2842.87,USD,12/19/2023,Debit,Clothing,MER415,Completed,Credit Card,Paris,00:20,0,16.35,Physical Store,28,Desktop
TXN5912,CUST373,4498.48,EUR,03/09/2023,Credit,Healthcare,MER557,Pending,Credit Card,Berlin,18:10,1,37.57,Bank,39,Mobile
TXN2028,CUST518,2392.38,EUR,06/13/2023,Credit,Travel,MER170,Completed,Debit Card,Toronto,14:14,1,11.66,Physical Store,66,ATM
TXN4883,CUST141,4439.4,USD,04/10/2023,Credit,Healthcare,MER726,Completed,Bank Transfer,Berlin,22:44,0,7.27,Physical Store,29,ATM
TXN8214,CUST361,1559.48,GBP,09/24/2023,Credit,Healthcare,MER833,Completed,Debit Card,Tokyo,07:10,0,46.36,Restaurant,59,ATM
TXN9910,CUST203,4725.08,GBP,08/28/2023,Debit,Entertainment,MER247,Completed,Debit Card,Berlin,10:00,1,30.18,Bank,59,ATM
TXN6906,CUST856,618.65,GBP,06/04/2023,Credit,Clothing,MER923,Completed,Debit Card,London,19:39,1,22.43,Online Retailer,59,Desktop
TXN3320,CUST600,495.96,GBP,04/18/2023,Credit,Healthcare,MER925,Pending,Credit Card,London,04:11,0,31.31,Bank,51,ATM
TXN3408,CUST583,1021.15,EUR,03/13/2023,Debit,Travel,MER116,Pending,Debit Card,London,12:21,1,48.04,Online Retailer,51,ATM
TXN1966,CUST750,434.67,GBP,05/13/2023,Debit,Groceries,MER372,Pending,Bank Transfer,Tokyo,13:47,0,42.44,Restaurant,66,ATM
TXN7571,CUST674,1498.66,GBP,05/14/2023,Credit,Groceries,MER651,Completed,Debit Card,Toronto,13:06,0,31.68,Physical Store,38,ATM
TXN5366,CUST988,945.09,EUR,05/24/2023,Debit,Electronics,MER998,Pending,Bank Transfer,London,22:32,1,18.38,Bank,22,Mobile
TXN8644,CUST688,4463.7,USD,11/12/2023,Debit,Electronics,MER810,Pending,Credit Card,Toronto,14:27,1,15.47,Online Retailer,61,Desktop
TXN9373,CUST371,2422.87,USD,04/16/2023,Credit,Healthcare,MER942,Pending,Debit Card,Tokyo,04:53,1,38.17,Physical Store,27,ATM
TXN4511,CUST789,1465.66,USD,05/23/2023,Credit,Healthcare,MER163,Failed,Debit Card,New York,05:16,0,48.64,Bank,52,Mobile
TXN4114,CUST260,4300.58,USD,04/08/2023,Credit,Travel,MER643,Completed,Credit Card,Berlin,19:56,0,11.73,Bank,72,ATM
TXN5499,CUST954,3149.77,GBP,08/19/2023,Debit,Travel,MER103,Pending,Bank Transfer,Paris,21:09,1,15.05,Online Retailer,49,ATM
TXN1277,CUST656,3756.87,GBP,07/03/2023,Credit,Entertainment,MER748,Completed,Credit Card,Paris,08:35,0,46.17,Bank,75,ATM
TXN5406,CUST889,2826.51,USD,07/18/2023,Debit,Clothing,MER845,Completed,E-Wallet,Paris,23:02,0,14.66,Restaurant,52,Desktop
TXN4691,CUST994,1503.67,EUR,03/01/2023,Credit,Clothing,MER961,Failed,Credit Card,London,15:39,0,10.55,Restaurant,52,Desktop
TXN5843,CUST288,1720.2,GBP,03/10/2023,Credit,Clothing,MER930,Pending,Credit Card,London,13:53,0,18.97,Physical Store,20,Mobile
TXN7716,CUST569,344.06,USD,11/03/2023,Debit,Travel,MER155,Failed,Credit Card,Toronto,15:41,0,3.24,Physical Store,36,ATM
TXN5019,CUST947,1264.08,GBP,03/12/2023,Credit,Healthcare,MER168,Completed,Credit Card,Berlin,01:13,0,49.8,Bank,24,Mobile
TXN4867,CUST655,2640.26,USD,05/07/2023,Debit,Electronics,MER808,Completed,Bank Transfer,Tokyo,01:52,1,12.07,Restaurant,31,Mobile
TXN7668,CUST318,4846.2,EUR,12/27/2023,Debit,Clothing,MER114,Completed,Debit Card,Toronto,18:27,1,38.61,Online Retailer,42,Mobile
TXN8491,CUST694,3330.8,USD,02/21/2023,Debit,Travel,MER593,Pending,Debit Card,New York,16:01,1,10.74,Physical Store,29,Mobile
TXN5321,CUST802,240.07,EUR,11/05/2023,Credit,Healthcare,MER817,Failed,Bank Transfer,Berlin,12:44,1,40.95,Bank,66,ATM
TXN4874,CUST734,576.34,USD,07/12/2023,Debit,Entertainment,MER605,Failed,Debit Card,Paris,10:19,0,27.63,Restaurant,55,Desktop
TXN4684,CUST621,1591.4,USD,07/01/2023,Credit,Clothing,MER186,Pending,Credit Card,Toronto,08:13,0,38.75,Restaurant,75,Desktop
TXN9805,CUST796,1971.49,GBP,06/19/2023,Debit,Healthcare,MER576,Pending,Bank Transfer,Toronto,09:16,0,9.38,Restaurant,67,Mobile
TXN1570,CUST397,2285.38,GBP,05/05/2023,Debit,Healthcare,MER277,Completed,Bank Transfer,New York,16:16,0,25.16,Bank,56,Mobile
TXN1484,CUST341,2545.67,USD,02/14/2023,Debit,Electronics,MER927,Pending,E-Wallet,Berlin,09:58,0,42.51,Physical Store,62,ATM
TXN7694,CUST476,648.9,EUR,06/17/2023,Debit,Groceries,MER763,Pending,Debit Card,New York,21:36,1,32.32,Bank,19,Mobile
TXN9171,CUST692,4883.67,GBP,06/21/2023,Credit,Entertainment,MER924,Completed,Credit Card,Tokyo,03:37,0,3.88,Bank,43,ATM
TXN9896,CUST738,3659.69,EUR,04/19/2023,Credit,Clothing,MER887,Failed,Credit Card,Berlin,11:09,0,19.25,Physical Store,35,ATM
TXN3355,CUST420,2049.4,EUR,05/05/2023,Debit,Electronics,MER384,Pending,Bank Transfer,London,00:29,1,39.88,Online Retailer,31,Mobile
TXN6402,CUST129,309.98,GBP,05/07/2023,Debit,Electronics,MER328,Failed,Credit Card,New York,12:34,0,28.86,Physical Store,41,Desktop
TXN5483,CUST185,3180.9,GBP,05/17/2023,Credit,Electronics,MER707,Pending,E-Wallet,Tokyo,19:30,0,4.53,Bank,49,Desktop
TXN2982,CUST280,373.68,USD,05/13/2023,Credit,Entertainment,MER613,Completed,E-Wallet,Tokyo,05:40,1,29.66,Physical Store,59,Mobile
TXN2072,CUST439,2774.3,EUR,11/10/2023,Credit,Clothing,MER924,Pending,Bank Transfer,New York,18:53,0,18.22,Online Retailer,57,ATM
TXN7149,CUST773,1682.43,EUR,04/12/2023,Debit,Electronics,MER942,Failed,E-Wallet,Berlin,02:44,1,32.02,Physical Store,19,Desktop
TXN3527,CUST866,2309.64,GBP,06/22/2023,Debit,Clothing,MER613,Pending,Debit Card,London,11:01,0,15.22,Bank,54,Desktop
TXN5399,CUST625,4013.52,EUR,09/08/2023,Credit,Groceries,MER782,Completed,Credit Card,Tokyo,14:19,0,11.65,Bank,60,Desktop
TXN4373,CUST844,1218.43,USD,06/08/2023,Debit,Electronics,MER971,Pending,E-Wallet,London,01:20,0,35.14,Bank,40,Mobile
TXN9633,CUST694,3097.53,GBP,10/10/2023,Credit,Healthcare,MER726,Completed,Debit Card,Toronto,21:42,0,41.0,Online Retailer,39,ATM
TXN1359,CUST916,3271.99,GBP,03/05/2023,Credit,Entertainment,MER899,Pending,Credit Card,Berlin,17:35,1,20.86,Bank,59,ATM
TXN5970,CUST936,552.55,EUR,11/26/2023,Debit,Entertainment,MER485,Completed,Debit Card,Toronto,19:12,1,9.35,Bank,29,Desktop
TXN7866,CUST953,683.53,GBP,08/13/2023,Credit,Entertainment,MER306,Failed,Debit Card,Tokyo,11:23,0,36.36,Bank,66,Desktop
TXN5563,CUST430,2576.09,EUR,05/24/2023,Credit,Travel,MER895,Pending,Bank Transfer,Berlin,12:13,0,12.75,Bank,55,ATM
TXN6467,CUST654,3758.73,USD,11/16/2023,Debit,Groceries,MER473,Pending,Debit Card,Toronto,09:32,0,12.71,Online Retailer,26,Desktop
TXN8224,CUST935,244.56,EUR,01/17/2023,Debit,Entertainment,MER221,Completed,E-Wallet,Toronto,07:15,0,26.78,Restaurant,41,ATM
TXN6670,CUST614,1632.27,GBP,08/18/2023,Debit,Travel,MER789,Pending,E-Wallet,New York,03:14,1,20.07,Online Retailer,20,Desktop
TXN3390,CUST580,4592.25,EUR,03/11/2023,Credit,Entertainment,MER768,Pending,E-Wallet,Paris,21:34,1,38.03,Restaurant,29,Desktop
TXN6948,CUST691,3175.48,GBP,06/08/2023,Credit,Travel,MER268,Pending,Bank Transfer,Tokyo,07:57,0,32.59,Physical Store,71,ATM
TXN6921,CUST252,1852.04,GBP,04/16/2023,Credit,Groceries,MER896,Failed,Bank Transfer,Tokyo,12:01,1,1.13,Bank,69,Desktop
TXN4327,CUST823,462.73,USD,09/11/2023,Debit,Clothing,MER418,Failed,Credit Card,Toronto,19:29,0,4.6,Restaurant,29,Desktop
TXN6688,CUST266,72.31,EUR,07/19/2023,Credit,Clothing,MER126,Pending,Bank Transfer,Toronto,19:36,1,6.64,Physical Store,50,Desktop
TXN3940,CUST636,1611.93,USD,11/07/2023,Debit,Healthcare,MER895,Completed,Bank Transfer,Berlin,09:27,1,33.73,Bank,31,ATM
TXN6891,CUST841,1011.53,USD,06/07/2023,Credit,Clothing,MER675,Pending,Bank Transfer,London,08:12,1,41.87,Online Retailer,74,ATM
TXN1073,CUST665,3488.17,GBP,04/18/2023,Credit,Travel,MER270,Failed,E-Wallet,Toronto,12:10,0,7.13,Restaurant,31,Mobile
TXN8103,CUST803,393.78,GBP,12/06/2023,Debit,Clothing,MER660,Pending,Bank Transfer,London,11:57,0,15.0,Bank,57,Mobile
TXN5990,CUST427,3107.5,EUR,08/24/2023,Credit,Electronics,MER859,Pending,Credit Card,Berlin,11:52,1,16.55,Physical Store,57,ATM
TXN4685,CUST136,4582.86,EUR,02/23/2023,Credit,Groceries,MER796,Completed,Credit Card,Tokyo,01:40,0,20.24,Bank,45,ATM
TXN9855,CUST185,1680.52,USD,01/14/2023,Debit,Travel,MER380,Pending,Debit Card,Toronto,04:16,0,36.69,Restaurant,20,Mobile
TXN4714,CUST849,4211.69,GBP,12/02/2023,Credit,Groceries,MER953,Completed,Debit Card,Berlin,15:34,1,13.83,Restaurant,56,Desktop
TXN9261,CUST508,1553.54,GBP,12/04/2023,Debit,Travel,MER396,Completed,Debit Card,Toronto,18:34,1,20.26,Physical Store,68,Desktop
TXN6819,CUST695,1475.15,EUR,11/16/2023,Credit,Travel,MER493,Pending,Credit Card,Toronto,16:07,1,15.87,Restaurant,47,Desktop
TXN4566,CUST375,456.76,USD,02/04/2023,Credit,Healthcare,MER433,Failed,Bank Transfer,Berlin,18:19,0,47.21,Physical Store,73,Desktop
TXN2394,CUST542,3409.49,GBP,12/08/2023,Credit,Healthcare,MER170,Failed,E-Wallet,New York,12:23,1,44.5,Bank,25,Mobile
TXN3669,CUST106,695.4,GBP,08/10/2023,Credit,Electronics,MER543,Failed,E-Wallet,London,17:09,0,42.97,Restaurant,46,Desktop
TXN6891,CUST157,465.99,USD,02/22/2023,Debit,Travel,MER922,Pending,E-Wallet,London,21:25,1,25.84,Online Retailer,38,Desktop
TXN3731,CUST999,4542.38,USD,08/21/2023,Debit,Groceries,MER211,Failed,Credit Card,New York,07:49,1,3.46,Restaurant,24,Mobile
TXN5860,CUST379,3560.9,USD,10/21/2023,Debit,Electronics,MER691,Pending,Bank Transfer,Tokyo,05:57,1,14.23,Bank,70,Mobile
TXN1758,CUST313,1545.86,GBP,01/06/2023,Credit,Electronics,MER429,Completed,Debit Card,London,00:45,0,47.41,Bank,65,Desktop
TXN9921,CUST640,4040.4,USD,11/15/2023,Debit,Electronics,MER499,Failed,E-Wallet,Tokyo,00:31,0,5.5,Online Retailer,34,Desktop
TXN4138,CUST524,3123.92,EUR,03/20/2023,Debit,Travel,MER141,Failed,E-Wallet,London,07:11,0,16.68,Bank,24,Desktop
TXN3743,CUST134,4387.15,GBP,02/03/2023,Debit,Travel,MER556,Completed,Debit Card,London,02:54,0,27.78,Bank,71,Mobile
TXN5711,CUST738,4156.47,USD,10/03/2023,Credit,Groceries,MER729,Failed,Debit Card,Paris,09:02,0,45.13,Physical Store,67,ATM
TXN7421,CUST481,4835.31,GBP,06/02/2023,Debit,Entertainment,MER675,Pending,Credit Card,London,05:06,1,17.2,Restaurant,69,ATM
